0	0.5235987755982989
250000	0.5238765873507075
500000	0.5247089264737548
750000	0.5260925089143859
1000000	0.5280219890913797
1250000	0.5304899045432375
1500000	0.5334867448293279
1750000	0.5370017964304753
2000000	0.5410222934908777
2250000	0.5455335430857347
2500000	0.5505199875704258
2750000	0.5559658028548399
3000000	0.5618538242095484
3250000	0.5681657979888527
3500000	0.574882729486787
3750000	0.5819852321500463
4000000	0.5894544518875604
4250000	0.5972717324090042
4500000	0.6054181208705541
4750000	0.613874605841265
5000000	0.622622342174661
5250000	0.6316428473455581
5500000	0.6409181577841047
5750000	0.6504309118862223
6000000	0.6601644718662282
6250000	0.6701025947805238
6500000	0.6802294595818592
6750000	0.690529752008856
7000000	0.7009887316679537
7250000	0.7115922824483779
7500000	0.7223269477928365
7750000	0.7331799525484185
8000000	0.7441390423885934
8250000	0.7551922683882382
8500000	0.7663283843094835
8750000	0.7775366068439994
9000000	0.7888066063226267
9250000	0.800128502512622
9500000	0.8114928571176919
9750000	0.8228906634364191
10000000	0.8343133336075298
10250000	0.8457526838338877
10500000	0.8572009179352336
10750000	0.8686505294001445
11000000	0.8800939207560218
11250000	0.8915243691971129
11500000	0.9029355207048005
11750000	0.914321243042497
12000000	0.925675608970325
12250000	0.936992880475955
12500000	0.9482674938223178
12750000	0.959494045239625
13000000	0.9706672771110897
13250000	0.9817820645197085
13500000	0.9928334020380564
13750000	1.003816390654791
14000000	1.0147261934334522
14250000	1.025558031422683
14500000	1.0363079530161405
14750000	1.0469721851625413
15000000	1.0575469838910787
15250000	1.0680286277592015
15500000	1.0784134119127502
15750000	1.088697642590696
16000000	1.0988776319276659
16250000	1.1089496929250082
16500000	1.1189101344759345
16750000	1.1287552563427126
17000000	1.1384813439943495
17250000	1.1480846632220276
17500000	1.157561454456991
17750000	1.1669080870828288
18000000	1.1761215677708683
18250000	1.1851989328813273
18500000	1.1941371681798587
18750000	1.202933221052218
19000000	1.2115840067675485
19250000	1.2200864145054435
19500000	1.2284373130641155
19750000	1.2366335561707285
20000000	1.2446719873183092
20250000	1.2525494440568439
20500000	1.2602627616692217
20750000	1.2678087761657222
21000000	1.2751843265337783
21250000	1.2823862561828292
21500000	1.2894114135272234
21750000	1.2962568613504633
22000000	1.3029204601629378
22250000	1.309399295888915
22500000	1.3156903442409356
22750000	1.321790602987128
23000000	1.3276971099247352
23250000	1.333406959855601
23500000	1.3389173204296605
23750000	1.3442254467224413
24000000	1.3493286944147034
24250000	1.3542245314465104
24500000	1.3589105480241401
24750000	1.3633844648661642
25000000	1.3676441395845274
25250000	1.371687571107321
25500000	1.3755129020618913
25750000	1.3791184190496526
26000000	1.3825026380681293
26250000	1.3856643959636827
26500000	1.3886015282112654
26750000	1.391311831918103
27000000	1.393793266895036
27250000	1.3960439757318779
27500000	1.39806230146994
27750000	1.3998468027042437
28000000	1.401396265965134
28250000	1.402709715249845
28500000	1.403786418598438
28750000	1.4046258916348255
29000000	1.4052278980215558
29250000	1.4055924468058765
29500000	1.4057197866635656
29750000	1.4056103970752334
30000000	1.405264976496546
30250000	1.4046844027899468
30500000	1.4038690621001353
30750000	1.4028187872783784
31000000	1.4015335733842145
31250000	1.4000136256753606
31500000	1.3982593681674071
31750000	1.3962714492864352
32000000	1.3940507445993844
32250000	1.3915983566314711
32500000	1.3889156118050667
32750000	1.3860040545595533
33000000	1.3828654387360702
33250000	1.3795017163340826
33500000	1.3759150237677364
33750000	1.3721076657684286
34000000	1.368082097095418
34250000	1.3638409022282503
34500000	1.3593867732229032
34750000	1.3547220616972624
35000000	1.3498481995432976
35250000	1.3447674149267788
35500000	1.3394820701090038
35750000	1.3339946155574143
36000000	1.3283075892111444
36250000	1.3224236141540064
36500000	1.3163453947612433
36750000	1.3100757113936787
37000000	1.3036174137196286
37250000	1.2969734127509889
37500000	1.2901466716851275
37750000	1.2831401956485085
38000000	1.2759570204412365
38250000	1.2686002003839032
38500000	1.2610727953691934
38750000	1.2533778572206427
39000000	1.2455184154597956
39250000	1.2374974625807906
39500000	1.2293172596935933
39750000	1.2209802359713342
40000000	1.2124900215268557
40250000	1.2038502136878655
40500000	1.1950643744936498
40750000	1.1861360346284777
41000000	1.1770686967637571
41250000	1.167865838359508
41500000	1.1585309139793658
41750000	1.1490673571774443
42000000	1.1394785820200464
42250000	1.1297679843105595
42500000	1.119938942592052
42750000	1.1099948190092555
43000000	1.0999389601199958
43250000	1.0897746977559897
43500000	1.0795053500445075
43750000	1.0691342227161709
44000000	1.0586646108404874
44250000	1.0480998011502174
44500000	1.0374431952460792
44750000	1.0266992394336054
45000000	1.0158725760872516
45250000	1.0049678485141247
45500000	0.993989771059658
45750000	0.9829431428043788
46000000	0.9718328610497722
46250000	0.9606639346645319
46500000	0.9494414973650472
46750000	0.9381708210078249
47000000	0.9268573289769253
47250000	0.915506609756657
47500000	0.9041244307890732
47750000	0.8927167527276413
48000000	0.8812897442132889
48250000	0.869849797317471
48500000	0.8584035438196311
48750000	0.8469578725142946
49000000	0.8355199477770133
49250000	0.8240972296596483
49500000	0.8126974958353494
49750000	0.8013299675350429
50000000	0.790005816333925
50250000	0.7787335377267451
50500000	0.7675220562482585
50750000	0.7563809378268211
51000000	0.7453204158742737
51250000	0.7343514133377825
51500000	0.7234855595077158
51750000	0.7127352001875807
52000000	0.7021133996485401
52250000	0.6916339326255851
52500000	0.6813112644837261
52750000	0.671160517615277
53000000	0.661197422154866
53250000	0.6514382492555124
53500000	0.641899725501604
53750000	0.6325989275919667
54000000	0.6235531572584079
54250000	0.6147797975370046
