0.	-1.3164756558537425e-7	9.834936984480685e-20	0.	-7.093938028363376e-12
1.e6	-1.3190508080608416e-7	-7.072859813628043e-6	-5.117179635659564e-16	-7.030771585971248e-12
2.e6	-1.3265787398323676e-7	-0.000014020065239470005	-9.841334507361508e-16	-6.8433036617704035e-12
3.e6	-1.3384788232291034e-7	-0.00002071998417075185	-1.3802998032835144e-15	-6.537507301209068e-12
4.e6	-1.3538212017821597e-7	-0.000027058790793967412	-1.66759632908732e-15	-6.122945812677062e-12
5.e6	-1.371377125443123e-7	-0.00003293379666047705	-1.819010345270366e-15	-5.61222564359564e-12
6.e6	-1.3896779224277522e-7	-0.00003825615775190081	-1.8135685251258966e-15	-5.020305161653998e-12
7.e6	-1.4070739373228633e-7	-0.00004295284367707461	-1.6359094840409312e-15	-4.36372075120631e-12
8.e6	-1.4217853623581112e-7	-0.000046967818012731356	-1.275118109845254e-15	-3.659793219227317e-12
9.e6	-1.4319385268635175e-7	-0.0000502624394175057	-7.230190948243527e-16	-2.925871637896888e-12
1.e7	-1.4355833296564848e-7	-0.00005281514491982807	2.785270328357759e-17	-2.1786603069124936e-12
1.1e7	-1.4306895833870113e-7	-0.000054620515345736255	9.864114864795628e-16	-1.4336599862146542e-12
1.2e7	-1.4151217566338726e-7	-0.000055687846406866894	2.1651608671173197e-15	-7.047394574663459e-13
1.3e7	-1.3865928717908244e-7	-0.00005603935805450362	3.582206046508394e-15	-3.839925773539044e-15
1.4e7	-1.3425993446397382e-7	-0.000055708171636746024	5.263033313202751e-15	6.591958184462366e-13
1.5e7	-1.2803398368221205e-7	-0.000054736172511629784	7.241889805380375e-15	1.276684550688117e-12
1.6e7	-1.1966236251656857e-7	-0.000053171858699996366	9.562419918882374e-15	1.8430725801331194e-12
1.7e7	-1.0877790566058417e-7	-0.00005106825723674882	1.2276849079371877e-14	2.3548334391450566e-12
1.8e7	-9.495828055168281e-8	-0.00004848097172888711	1.544232979029906e-14	2.8103103999125186e-12
1.9e7	-7.772498197257005e-8	-0.000045466408990462165	1.9111903328871105e-14	3.2095178553965156e-12
2.e7	-5.6555786859512626e-8	-0.00004208022031160203	2.3315694665371762e-14	3.5539121594809626e-12
2.1e7	-3.092365303806903e-8	-0.00003837598391219844	2.802545640787102e-14	3.846139461445166e-12
2.2e7	-3.831819321371254e-10	-0.00003440414875197666	3.309327021228352e-14	4.0897659475793354e-12
2.3e7	3.526509225469556e-8	-0.00003021125500148829	3.8156391347108193e-14	4.28899503297108e-12
2.4e7	7.569932452262057e-8	-0.000025839441820873504	4.251331531359777e-14	4.448376484382509e-12
2.5e7	1.196787512103229e-7	-0.000021326247418776245	4.501612219732517e-14	4.572513996083595e-12
2.6e7	1.6459364871549912e-7	-0.00001670469877049486	4.410151684447062e-14	4.665779947823217e-12
2.7e7	2.0619753246932235e-7	-0.000012003678487924078	3.815901216867959e-14	4.732048343571697e-12
2.8e7	2.389375867879872e-7	-7.248544425713952e-6	2.6355533368678493e-14	4.7744585936196314e-12
2.9e7	2.572371800685195e-7	-2.4619645942976275e-6	9.611734213278326e-15	4.795223263845018e-12
3.e7	2.5748506368767926e-7	2.3350827494204357e-6	-9.12500221579647e-15	4.795491786026817e-12
3.1e7	2.39629806446994e-7	7.122204692164931e-6	-2.596722129406413e-14	4.775279329439194e-12
3.2e7	2.0720407609728593e-7	0.000011878453001374072	-3.792268764071305e-14	4.733465860530092e-12
3.3e7	1.6575941151881263e-7	0.000016581217857274155	-4.4015313470963475e-14	4.667865458161542e-12
3.4e7	1.208702133518207e-7	0.00002120522417749494	-4.504345999374907e-14	4.5753609818727175e-12
3.5e7	7.682547302591543e-8	0.0000257216916348672	-4.2609540003661995e-14	4.452094987610454e-12
3.6e7	3.627638346644741e-8	0.000030097708814252616	-3.828479058723948e-14	4.2937049500166674e-12
3.7e7	4.942456225562122e-10	0.00003429585928489888	-3.322953586582549e-14	4.095589675786969e-12
3.8e7	-3.0180392983305397e-8	0.00003827412433933577	-2.815596721647015e-14	3.853194215540462e-12
3.9e7	-5.593730393807097e-8	0.000041986075197995835	-2.3434118589460936e-14	3.5623022208302047e-12
4.e7	-7.721791525424662e-8	0.000045381357532265375	-1.9216208917308397e-14	3.2193269549524964e-12
4.1e7	-9.454849214576862e-8	0.000048406463506844224	-1.5532726639322787e-14	2.821594383494594e-12
4.2e7	-1.0845204164726078e-7	0.000051005780826717374	-1.2354542180189849e-14	2.3676133356764486e-12
4.3e7	-1.1940846836278385e-7	0.000053122903604345113	-9.628922420089415e-15	1.8573281983675654e-12
4.4e7	-1.2784161760223828e-7	0.000054702185018035065	-7.298675668940416e-15	1.2923487699213717e-12
4.5e7	-1.3412003909668367e-7	0.00005569050540935066	-5.311382173674804e-15	6.761498088721579e-13
4.6e7	-1.385639632229453e-7	0.00005603922054156408	-3.623151257375254e-15	1.4229771409944784e-14
4.7e7	-1.414544332108168e-7	0.000055706242519233596	-2.1994909063080406e-15	-6.857852095610882e-13
4.8e7	-1.430424846914886e-7	0.000054658190312203656	-1.0146984898811963e-15	-1.4141091402240227e-12
4.9e7	-1.435572967715742e-7	0.00005287252872530181	-5.049512426830063e-17	-2.158854658390398e-12
5.e7	-1.4321275505521028e-7	0.000050339595720137825	7.05745880411665e-16	-2.9062007526842337e-12
5.1e7	-1.4221211503406504e-7	0.00004706440083680962	1.2630064845413376e-15	-3.640684916808469e-12
5.2e7	-1.4075058448221299e-7	0.000043068065395304706	1.628762164256142e-15	-4.3456280515549715e-12
