0.	3.6414307871065786e-7	-9.328897633739606e-14
40000.	3.621226645476879e-7	-1.3224999360592215e-13
80000.	3.5855298333538085e-7	-1.7137504826808304e-13
120000.	3.534126980160309e-7	-2.1043110109621568e-13
160000.	3.4668964796745004e-7	-2.491840956531419e-13
200000.	3.3838100128922524e-7	-2.8740089971184906e-13
240000.	3.284933413994328e-7	-3.2485122132417887e-13
280000.	3.170426878437316e-7	-3.6130947578398143e-13
320000.	3.040544516782051e-7	-3.965565810577149e-13
360000.	2.8956332620238804e-7	-4.303816610312463e-13
400000.	2.736131141935978e-7	-4.625836380857774e-13
440000.	2.5625649313513635e-7	-4.929726989982453e-13
480000.	2.3755472024948797e-7	-5.213716208839521e-13
520000.	2.1757727945410418e-7	-5.476169467792097e-13
560000.	1.9640147266360791e-7	-5.715600034155029e-13
600000.	1.7411195817793078e-7	-5.930677566821588e-13
640000.	1.5080023922878193e-7	-6.120235031345561e-13
680000.	1.265641061106341e-7	-6.28327398609229e-13
720000.	1.015070356961217e-7	-6.418968274950419e-13
760000.	7.573755252437261e-8	-6.526666184304812e-13
800000.	4.9368556043759814e-8	-6.605891141122312e-13
840000.	2.2516618973988396e-8	-6.656341044828527e-13
880000.	-4.698737890595647e-9	-6.677886338004036e-13
920000.	-3.21557888029027e-8	-6.670566929767424e-13
960000.	-5.973135822828297e-8	-6.634588091105688e-13
1.e6	-8.730158200278845e-8	-6.570315443519784e-13
1.04e6	-1.1474266835986864e-7	-6.478269161411678e-13
1.08e6	-1.4193165272870373e-7	-6.359117504949288e-13
1.12e6	-1.687471403418432e-7	-6.213669794056461e-13
1.16e6	-1.9507003092884623e-7	-6.042868926067664e-13
1.2e6	-2.207842201086881e-7	-5.847783529864073e-13
1.24e6	-2.4577727251512655e-7	-5.629599838375701e-13
1.28e6	-2.699410621791187e-7	-5.389613349599893e-13
1.32e6	-2.9317237623222135e-7	-5.129220334138502e-13
1.36e6	-3.1537347856371505e-7	-4.849909235068849e-13
1.4e6	-3.3645263064150483e-7	-4.553251994079258e-13
1.44e6	-3.5632456727289003e-7	-4.2408953265370283e-13
1.48e6	-3.7491092561844685e-7	-3.914551957795979e-13
1.52e6	-3.9214062626645953e-7	-3.575991823842386e-13
