-0.5235987755982988	-0.9300175520117958	-0.6021553417089558	-1.2050246585805438	1.2626947826184813	1.0643318767059424	1.315616248277629
-0.5131268000863328	-0.9259525282037013	-0.5959599602200225	-1.2053530523715927	1.2506013838853962	1.0508591437930597	1.3041282141146628
-0.5026548245743669	-0.9216173423975608	-0.589553151864867	-1.2055343225595632	1.2382439101732943	1.0371490889509352	1.2923822915800642
-0.49218284906240095	-0.9169997170400396	-0.5829307705922544	-1.2055598982810312	1.2256104222216382	1.0231946777258036	1.2803658432155647
-0.4817108735504349	-0.9120866847268878	-0.5760886828441406	-1.2054204983829924	1.2126883832502289	1.0089887477687458	1.2680655115974675
-0.47123889803846897	-0.9068645484731	-0.5690227798757769	-1.2051060582816997	1.1994646307365113	0.9945240184215774	1.2554671753471145
-0.460766922526503	-0.9013188403907528	-0.5617289912816563	-1.2046056477374005	1.1859253479193712	0.9797931022071265	1.242555903008315
-0.45029494701453704	-0.8954342789165188	-0.5542032997893227	-1.203907378225391	1.1720560352999647	0.9647885184271505	1.2293159048712077
-0.4398229715025711	-0.8891947247946463	-0.5464417573798984	-1.202998298364899	1.157841482479592	0.9495027090834485	1.2157304828805682
-0.42935099599060506	-0.8825831361001416	-0.5384405027896898	-1.2018642756077724	1.1432657407571116	0.9339280573490908	1.2017819788405153
-0.41887902047863906	-0.8755815226839458	-0.5301957804411633	-1.200489862080539	1.1283120970058207	0.9180569088266561	1.1874517212201658
-0.4084070449666731	-0.8681709005405098	-0.5217039608438006	-1.198858142106015	1.11296304946426	0.9018815958383457	1.1727199709799667
-0.39793506945470714	-0.8603312467422529	-0.5129615624955929	-1.1969505584920177	1.0972002862093178	0.8853944649981721	1.1575658669806521
-0.38746309394274114	-0.8520414557594559	-0.5039652753040631	-1.194746714149897	1.081004667235639	0.8685879083183121	1.1419673717113188
-0.37699111843077515	-0.843279298193117	-0.49471198553146833	-1.1922241449762028	1.0643562112451266	0.8514543980992452	1.1259012182859698
-0.3665191429188092	-0.8340213831977743	-0.48519880225210577	-1.189358059174558	1.0472340884564593	0.8339865258454933	1.1093428599158925
-0.3560471674068432	-0.8242431261670492	-0.47542308529022226	-1.1861210372844186	1.0296166209789843	0.8161770454344625	1.0922664233758992
-0.34557519189487723	-0.8139187236028644	-0.465382474584819	-1.1824826860857192	1.0114812925594718	0.7980189207438583	1.0746446683540747
-0.3351032163829113	-0.8030211374958797	-0.45507492090255436	-1.1784092382232438	0.9928047698043664	0.7795053779120589	1.056448955015749
-0.3246312408709453	-0.7915220920151351	-0.4444987177919757	-1.1738630877933678	0.9735629373034557	0.7606299623643316	1.0376492226317267
-0.3141592653589793	-0.7793920858433752	-0.43365253464150766	-1.1688022502006759	0.953730949430139	0.7413866006844436	1.018213982726292
