0	0.6225018907922314	0.6225018907922314
50000	0.6191441982161245	0.6191646284434318
100000	0.6158065856861247	0.6158885055843392
150000	0.6124897094785747	0.6126744648925027
200000	0.6091942293996769	0.6095234369670544
250000	0.6059208086288143	0.6064363401072547
300000	0.6026701135511433	0.603414059767424
350000	0.5994428135790358	0.6004574894284749
400000	0.5962395809619662	0.5975675119967667
450000	0.5930610905844425	0.5947449748412578
500000	0.589908019751576	0.5919906832060469
550000	0.5867810479619	0.589305386157667
600000	0.5836808566670552	0.5866898877492595
650000	0.5806081290179691	0.5841449941840794
700000	0.577563549597171	0.5816714731848023
750000	0.5745478041369093	0.5792700484488175
800000	0.5715615792227439	0.5769413944339582
850000	0.5686055619823241	0.5746861315840162
900000	0.5656804397590809	0.5725048220970118
950000	0.5627868997705912	0.5703979398890827
1000000	0.5599256287514149	0.5683659661456957
1050000	0.5570973125802304	0.566409512987422
1100000	0.5543026358911407	0.5645291561320065
1150000	0.551542281669073	0.5627254236653209
1200000	0.5488169308292314	0.5609987917363852
1250000	0.546127261780621	0.5593496807906457
1300000	0.5434739499737211	0.5577784524017604
1350000	0.540857667432443	0.5562854067463776
1400000	0.5382790822705613	0.5548707807496341
1450000	0.5357388581929032	0.5535347469120562
1500000	0.5332376539816167	0.552277412811837
1550000	0.5307761229679431	0.5510988212608731
1600000	0.5283549124899822	0.5499989510788424
1650000	0.5259746633370188	0.548977748252166
1700000	0.5236360091810806	0.5480352748922714
1750000	0.5213395759964542	0.5471715914964679
1800000	0.5190859814680089	0.5463867040289409
1850000	0.516875834389236	0.5456805635060564
1900000	0.5147097340510268	0.545053065221166
1950000	0.5125882696222871	0.5445040484468215
2000000	0.5105120195235853	0.5440332965874504
2050000	0.5084815507951225	0.5436405377495253
2100000	0.5064974184603926	0.5433254456917815
2150000	0.5045601648870018	0.5430876411150355
2200000	0.5026703191461798	0.5429266932495131
2250000	0.5008283963726183	0.5428421216971834
2300000	0.4990348971263314	0.5428333984872232
2350000	0.49729030675830166	0.5428999503042531
2400000	0.49559509478175445	0.5430411608511659
2450000	0.49394971425093825	0.5432563733111023
2500000	0.4923546011493603	0.5435449149258917
2550000	0.4908101737894435	0.5439062394708132
2600000	0.48931683222562017	0.5443397002123109
2650000	0.4878749576828934	0.544844594402522
2700000	0.48648491200289645	0.5454201885625826
2750000	0.48514703710950036	0.5460657197686316
2800000	0.48386165449598306	0.5467803970252197
2850000	0.4826290647357689	0.5475634027109618
2900000	0.4814495470187016	0.5484138940820539
2950000	0.4803233587147546	0.5493310048201614
3000000	0.479250734967042	0.5503138466121138
3050000	0.4782318883158992	0.5513615107498334
3100000	0.47726700835571734	0.5524730697398987
3150000	0.47635626142613174	0.5536475789131271
3200000	0.47549979033902656	0.5548840780255212
3250000	0.474697714142721	0.5561815928428391
3300000	0.47395012792455327	0.5575391367019381
3350000	0.47325710265294213	0.558955712042873
3400000	0.47261868505984966	0.5604303119065184
3450000	0.4720348975644136	0.5619619213932123
3500000	0.47150573823835745	0.5635495190786
3550000	0.4710311808135898	0.5651920783834861
3600000	0.4706111747322717	0.5668885723468589
3650000	0.4702456452393987	0.5686381006464233
3700000	0.4699344935178182	0.5704396651081364
3750000	0.46967759686537736	0.5722921960150563
3800000	0.4694748089137488	0.5741946344804569
3850000	0.4693259598882807	0.5761459325221668
3900000	0.46923085690807304	0.5781450531288171
3950000	0.4691892843252792	0.5801909703193315
4000000	0.46920100410250865	0.582282669196609
4050000	0.46926575622702205	0.5844191459960214
4100000	0.4693832591602856	0.5865994081290857
4150000	0.46955321032130837	0.588822474222469
4200000	0.4697752866020662	0.5910873741523057
4250000	0.4700491449132005	0.5933931490737054
4300000	0.4703744227580761	0.595738851445211
4350000	0.47075073883321383	0.5981235450479317
4400000	0.47117769365301115	0.6005463049990166
4450000	0.4716548701966223	0.6030062177591233
4500000	0.47218183457481533	0.6055023811335348
4550000	0.47275813671459316	0.6080339042665748
4600000	0.47338331105933346	0.6105999076290035
4650000	0.47405687728220797	0.6131995229980891
4700000	0.47477834101063304	0.615831893430085
4750000	0.47554719455953326	0.6184961732248774
4800000	0.4763629176712119	0.6211915278826009
4850000	0.4772249782596804	0.6239171340520542
4900000	0.47813283315732125	0.6266721794707893
4950000	0.47908592886185714	0.629455899198687
5000000	0.4800837022816166	0.6322675473491476
5050000	0.48112558147720696	0.635106323697882
5100000	0.4822109863977622	0.6379714513557386
5150000	0.4833393296100228	0.6408621769124329
5200000	0.4845100170186097	0.6437777693864939
5250000	0.4857224485759364	0.6467175192203914
5300000	0.48697601898032244	0.6496807373189638
5350000	0.48827011836095074	0.6526667541292613
5400000	0.48960413294843774	0.6556749187599332
5450000	0.4909774457298817	0.6587045981383026
5500000	0.492389437087359	0.6617551762033002
5550000	0.4938394854189424	0.6648260531324772
5600000	0.4953269677414299	0.667916644601349
5650000	0.4968512602740575	0.6710263810733748
5700000	0.4984117390025905	0.674154707118934
5750000	0.5000077802232599	0.677301080761706
5800000	0.5016387610661299	0.6804649728509242
5850000	0.5033040599975533	0.6836458664580242
5900000	0.5050030573014658	0.6868432562962662
5950000	0.5067351355393584	0.6900566481619715
6000000	0.5084996799888292	0.693285558396058
6050000	0.5102960790607058	0.6965295133646252
6100000	0.51212372469479	0.6997880489573856
6150000	0.5139820127343382	0.7030607101027927
6200000	0.5158703432794571	0.7063470502987632
6250000	0.5177881210196507	0.709646631157945
6300000	0.5197347555457871	0.7129590219665205
6350000	0.5217096616418262	0.7162837992555828
6400000	0.5237122595566668	0.719620546384167
